directory,stage,path,latency_s,mean_r,mean_g,mean_b,mean_exg,std_exg,mean_ngrdi,mean_rbr,bright_fraction,boll_count_proxy,white_region_fraction
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124603_0156_D.JPG,3.8971898555755615,109.16546630859375,107.39434051513672,101.09595489501953,4.527102470397949,11.366495132446289,-0.015560870058834553,709.87109375,0.15039367703833073,11836.0,0.038576376122192606
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124605_0157_D.JPG,3.8743021488189697,107.77328491210938,105.8775634765625,99.46145629882812,4.520230293273926,11.317208290100098,-0.016628144308924675,1020.3843994140625,0.14680548533872598,11378.0,0.03572335462818274
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124607_0158_D.JPG,3.9132637977600098,109.61371612548828,107.17926025390625,100.48042297363281,4.2645039558410645,11.483848571777344,-0.019421791657805443,1187.667724609375,0.1478200068174158,11946.0,0.040482810920121334
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124609_0159_D.JPG,3.891996383666992,107.4379653930664,105.51592254638672,98.95331573486328,4.640356540679932,11.410446166992188,-0.01691441982984543,1214.444091796875,0.14225083877194594,10857.0,0.033142455265496217
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124611_0160_D.JPG,3.910521984100342,109.55711364746094,107.85064697265625,100.8602066040039,5.283843040466309,11.982316970825195,-0.015142776072025299,1589.8330078125,0.14407354000061282,10672.0,0.03223321115604988
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124613_0161_D.JPG,3.896791934967041,108.48040008544922,105.80622100830078,98.98788452148438,4.144157409667969,12.24877643585205,-0.021441636607050896,2253.203125,0.13914010555504489,11373.0,0.036792549483714805
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124615_0162_D.JPG,3.8951735496520996,109.96526336669922,107.81536102294922,100.59915161132812,5.065937519073486,12.741405487060547,-0.01788181997835636,2941.075927734375,0.14101733653522075,10565.0,0.03283308629776021
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124617_0163_D.JPG,3.8898866176605225,108.44691467285156,106.22765350341797,99.27185821533203,4.736636638641357,12.538984298706055,-0.018805675208568573,3570.54296875,0.1378942036645525,10453.0,0.0318557159052609
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124619_0164_D.JPG,3.907987594604492,110.95513916015625,108.25621032714844,101.09452819824219,4.462973117828369,12.894742012023926,-0.021150818094611168,4384.94775390625,0.1428244304776787,11233.0,0.0360979773723075
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124621_0165_D.JPG,3.8856236934661865,108.74646759033203,106.19576263427734,99.50927734375,4.13572359085083,12.567641258239746,-0.020765144377946854,3790.089599609375,0.13871554907007383,10472.0,0.0317451243986886
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124623_0166_D.JPG,3.9083542823791504,109.02182006835938,105.90927124023438,99.15731811523438,3.639288902282715,12.377965927124023,-0.02386130578815937,5579.77685546875,0.13961315952753012,10843.0,0.034904211477770626
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124625_0167_D.JPG,3.8932604789733887,102.509521484375,99.63890838623047,92.78394317626953,3.984257936477661,11.970977783203125,-0.023487061262130737,9239.1484375,0.12482219183748507,8952.0,0.02747097810766921
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124627_0168_D.JPG,3.945746898651123,103.36273193359375,99.22500610351562,89.81745910644531,5.2698798179626465,12.78386116027832,-0.031007815152406693,28954.134765625,0.12433669033612157,8064.0,0.026218086450960566
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124629_0169_D.JPG,3.9081101417541504,104.72454833984375,99.37018585205078,87.19359588623047,6.822450160980225,13.44343376159668,-0.038699712604284286,64993.828125,0.12337435272849832,7299.0,0.02348235897907283
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124631_0170_D.JPG,3.9120798110961914,109.55122375488281,102.64575958251953,90.29891204833984,5.441170692443848,13.93467903137207,-0.048142097890377045,96427.6796875,0.1342990221987315,9210.0,0.031678625869412017
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124633_0171_D.JPG,3.900158166885376,107.46669006347656,100.01144409179688,88.14892578125,4.407259464263916,13.603202819824219,-0.052825842052698135,89787.0859375,0.12580650412108957,9173.0,0.031330813187486595
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124635_0172_D.JPG,3.881007671356201,109.8164291381836,101.87739562988281,89.65975952148438,4.278873443603516,13.705863952636719,-0.054943542927503586,107573.28125,0.13168954139473604,9557.0,0.03320746966632963
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124637_0173_D.JPG,3.9188754558563232,104.38166809082031,96.89997863769531,85.5168228149414,3.9015047550201416,12.926740646362305,-0.05479753389954567,88684.4765625,0.11846801559579619,8457.0,0.028443369488617212
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124639_0174_D.JPG,3.9022953510284424,108.63623809814453,100.1496810913086,87.55529022216797,4.107792377471924,12.860771179199219,-0.05976634472608566,141253.109375,0.12891206682599504,9416.0,0.03354283481937678
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124641_0175_D.JPG,3.8793275356292725,100.71956634521484,93.57205963134766,82.32290649414062,4.101696014404297,12.055262565612793,-0.05600929632782936,116605.0390625,0.11000948884701413,8000.0,0.025110400006128013
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124643_0176_D.JPG,3.902581214904785,105.42660522460938,97.65304565429688,85.42520904541016,4.454464912414551,12.378987312316895,-0.05788957327604294,149835.921875,0.12353138309280877,8953.0,0.030588174464564757
205_Post_Def_rgb,post_defoliation,/content/drive/MyDrive/TACC EXPERIMENTS/205_Post_Def_rgb/DJI_20250929124645_0177_D.JPG,3.903705596923828,108.64090728759766,101.16194152832031,88.88955688476562,4.793544292449951,13.003266334533691,-0.053030140697956085,99201.4296875,0.13608615221987316,8787.0,0.029965319269540706
